,cluster
547,0
548,2
549,2
550,2
551,0
552,0
553,0
554,2
555,0
556,2
557,0
558,2
559,1
560,2
561,0
562,1
563,2
564,1
565,2
566,0
567,2
568,0
569,0
570,1
571,2
572,0
573,1
574,2
575,1
576,1
577,1
578,1
579,1
580,1
581,1
582,1
583,2
584,2
585,1
586,2
587,1
588,1
589,2
590,1
591,1
592,0
593,1
594,0
595,1
596,2
597,1
598,0
599,2
600,1
601,2
602,1
603,1
604,0
605,1
606,1
607,0
608,2
609,2
610,1
611,0
612,2
613,2
614,0
615,2
616,2
617,1
618,2
619,1
620,2
621,2
622,0
623,0
624,1
625,1
626,1
627,1
628,2
629,0
630,2
631,1
632,2
633,1
634,1
635,1
636,2
637,1
638,1
639,0
640,0
641,0
642,0
643,1
644,1
645,0
646,1
647,1
648,0
649,2
650,0
651,0
652,2
653,2
654,1
655,0
656,0
657,0
658,0
659,0
660,0
661,1
662,1
663,0
664,1
665,0
666,2
667,1
668,0
669,0
670,1
671,0
672,0
673,2
674,1
675,2
676,0
677,1
678,0
679,2
680,0
681,1
682,2
683,2
684,0
685,2
686,2
687,1
688,2
689,2
690,2
691,0
692,2
693,2
694,0
695,2
696,1
697,0
698,0
699,2
700,2
701,1
702,2
703,0
704,0
705,2
706,1
707,0
708,1
709,1
710,2
711,0
712,1
713,0
714,1
715,1
716,2
717,1
718,2
719,2
720,1
721,1
722,0
723,1
724,0
725,0
726,1
727,0
728,2
729,2
730,1
731,0
732,1
733,1
734,1
735,2
736,1
737,0
738,0
739,1
740,2
741,0
742,0
743,1
744,2
745,1
746,2
747,0
748,1
749,1
750,2
751,2
752,1
753,0
754,2
755,2
756,0
757,1
758,1
759,1
760,0
761,0
762,2
763,2
764,2
765,0
766,2
767,0
768,2
769,1
770,2
771,1
772,1
773,2
774,1
775,0
776,0
777,0
778,1
779,0
780,1
781,2
782,1
783,2
784,0
785,0
786,1
787,1
788,2
789,1
790,1
791,1
792,2
793,2
794,1
795,0
796,1
797,0
798,1
799,1
800,2
801,1
802,2
803,2
804,1
805,2
806,2
807,1
808,0
809,1
810,2
811,0
812,0
813,2
814,0
815,1
816,0
817,1
818,1
819,2
820,2
821,1
822,1
823,1
824,2
825,2
826,2
827,2
828,1
829,0
830,2
831,2
832,2
833,2
834,2
835,1
836,2
837,1
838,1
839,0
840,0
841,1
842,1
843,0
844,1
845,1
846,1
847,2
848,2
849,0
850,1
851,2
852,0
853,0
854,1
855,0
856,1
857,2
858,1
859,2
860,2
861,1
862,2
863,1
864,0
865,1
866,0
867,2
868,2
869,1
870,2
871,2
872,0
873,1
874,1
875,1
876,1
877,2
878,0
879,0
880,0
881,1
882,0
883,1
884,1
885,2
886,1
887,2
888,2
889,2
890,0
891,0
892,1
893,0
894,2
895,2
896,1
897,0
898,0
899,1
900,2
901,2
902,0
903,1
904,2
905,0
906,2
907,1
908,0
909,2
910,0
911,1
912,1
913,1
914,2
915,2
916,0
917,1
918,1
919,2
920,2
921,2
922,1
923,1
924,0
925,2
926,0
927,1
928,1
929,0
930,2
931,0
932,1
933,2
934,2
935,0
936,1
937,0
938,2
939,1
940,0
941,1
942,0
943,1
944,2
945,2
946,2
947,2
948,0
949,1
950,1
951,2
952,2
953,1
954,2
955,2
956,0
957,2
958,0
959,0
960,2
961,2
962,0
963,2
964,1
965,1
966,2
967,2
968,1
969,2
970,0
971,1
972,1
973,2
974,2
975,2
976,0
977,1
978,1
979,0
980,2
981,2
982,1
983,1
984,2
985,1
986,1
987,2
988,1
989,0
990,1
991,2
992,2
993,0
994,2
995,1
996,1
997,1
998,0
999,0
1000,1
1001,2
1002,2
1003,2
1004,1
1005,1
1006,2
1007,2
1008,0
1009,1
1010,0
1011,1
1012,2
1013,0
1014,2
1015,2
1016,1
1017,0
1018,1
1019,1
1020,1
1021,0
1022,2
1023,0
1024,1
1025,2
1026,2
1027,1
1028,2
1029,1
1030,1
1031,2
1032,0
1033,2
1034,2
1035,2
1036,1
1037,1
1038,2
1039,2
1040,0
1041,0
1042,0
1043,0
1044,2
1045,1
1046,0
1047,0
1048,2
1049,1
1050,1
1051,1
1052,1
1053,0
1054,0
1055,0
1056,1
1057,0
1058,0
1059,0
1060,2
1061,0
1062,2
1063,1
1064,1
1065,0
1066,1
1067,2
1068,1
1069,1
1070,2
1071,0
1072,1
1073,1
1074,0
1075,2
1076,1
1077,1
1078,0
1079,0
1080,2
1081,1
1082,0
1083,0
1084,1
1085,0
1086,2
1087,1
1088,2
1089,0
1090,2
1091,2
1092,0
1093,0
1094,0
1095,2
1096,1
1097,0
1098,0
1099,1
1100,2
1101,2
1102,2
1103,0
1104,0
1105,0
1106,2
1107,2
1108,1
1109,0
1110,2
1111,0
1112,1
1113,2
1114,2
1115,0
1116,1
1117,2
1118,1
1119,1
1120,1
1121,0
1122,2
1123,2
1124,0
1125,1
1126,1
1127,0
1128,2
1129,1
1130,0
1131,2
1132,1
1133,2
1134,0
1135,0
1136,0
1137,1
1138,2
1139,2
1140,0
1141,1
1142,2
1143,2
1144,2
1145,1
1146,0
1147,0
1148,0
1149,0
1150,1
1151,0
1152,0
1153,1
1154,2
1155,1
1156,0
1157,2
1158,2
1159,1
1160,0
1161,1
1162,2
1163,1
1164,1
1165,0
1166,1
1167,0
1168,0
1169,1
1170,2
1171,1
1172,1
1173,1
1174,0
1175,1
1176,0
1177,2
1178,2
1179,1
1180,2
1181,0
1182,1
1183,2
1184,0
1185,2
1186,1
1187,2
1188,0
1189,0
1190,1
1191,2
1192,0
1193,0
1194,0
1195,2
1196,2
1197,1
1198,1
1199,2
1200,0
1201,2
1202,0
1203,2
1204,2
1205,2
1206,0
1207,2
1208,2
1209,0
1210,0
1211,2
1212,0
1213,2
1214,1
1215,1
1216,0
1217,0
1218,2
1219,2
1220,0
1221,1
1222,2
1223,1
1224,0
1225,1
1226,2
1227,0
1228,2
1229,0
1230,1
1231,0
1232,2
1233,0
1234,2
1235,2
1236,1
1237,1
1238,1
1239,0
1240,1
1241,1
1242,2
1243,0
1244,0
1245,0
1246,2
1247,2
1248,1
1249,1
1250,0
1251,1
1252,1
1253,2
1254,0
1255,1
1256,2
1257,0
1258,2
1259,1
1260,0
1261,1
1262,2
1263,2
1264,1
1265,0
1266,1
1267,2
1268,2
1269,0
1270,2
1271,2
1272,1
1273,1
1274,2
1275,1
1276,0
1277,2
1278,2
1279,1
1280,0
1281,0
1282,1
1283,1
1284,0
1285,0
1286,0
1287,2
1288,0
1289,2
1290,0
1291,1
1292,0
1293,2
1294,2
1295,0
1296,1
1297,1
1298,2
1299,1
1300,0
1301,1
1302,1
1303,0
1304,0
1305,1
1306,0
1307,0
1308,2
1309,2
1310,0
1311,0
1312,1
1313,2
1314,1
1315,2
1316,2
1317,1
1318,2
1319,2
1320,0
1321,1
1322,1
1323,2
1324,0
1325,1
1326,1
1327,0
1328,0
1329,0
1330,0
1331,1
1332,1
1333,0
1334,0
1335,0
1336,0
1337,0
1338,0
1339,0
1340,0
1341,2
1342,1
1343,0
1344,0
1345,0
1346,0
1347,1
1348,1
1349,2
1350,2
1351,2
1352,0
1353,0
1354,0
1355,2
1356,2
1357,0
1358,1
1359,0
1360,0
1361,1
1362,2
1363,1
1364,1
1365,1
1366,1
1367,0
1368,0
1369,1
1370,2
1371,0
1372,0
1373,1
1374,1
1375,0
1376,1
1377,1
1378,1
1379,0
1380,0
1381,1
1382,1
1383,0
1384,1
1385,0
1386,1
1387,1
1388,0
1389,0
1390,2
1391,1
1392,2
1393,1
1394,1
1395,1
1396,1
1397,2
1398,1
1399,1
1400,0
1401,0
1402,0
1403,0
1404,0
1405,2
1406,0
1407,0
1408,0
1409,1
1410,0
1411,2
1412,1
1413,2
1414,2
1415,1
1416,1
1417,1
1418,0
1419,0
1420,0
1421,0
1422,2
1423,1
1424,0
1425,1
1426,1
1427,0
1428,2
1429,0
1430,2
1431,2
1432,0
1433,2
1434,0
1435,0
1436,2
1437,2
1438,2
1439,2
1440,0
1441,2
1442,0
1443,1
1444,0
1445,1
1446,2
1447,2
1448,1
1449,1
1450,2
1451,1
1452,0
1453,2
1454,1
1455,2
1456,2
1457,0
1458,0
1459,2
1460,2
1461,0
1462,0
1463,1
1464,2
1465,0
1466,0
1467,0
1468,2
1469,2
1470,2
1471,1
1472,2
1473,2
1474,1
1475,1
1476,1
1477,0
1478,0
1479,2
1480,0
1481,2
1482,0
1483,2
1484,2
1485,1
1486,2
1487,0
1488,1
1489,0
1490,1
1491,1
1492,2
1493,0
1494,0
1495,2
1496,1
1497,2
1498,1
1499,1
