,cluster
813,0
814,2
815,2
816,1
817,1
818,1
819,1
820,1
821,1
822,0
823,0
824,0
825,1
826,0
827,0
828,1
829,0
830,2
831,0
832,1
833,2
834,2
835,0
836,0
837,1
838,0
839,2
840,0
841,2
842,2
843,0
844,0
845,1
846,1
847,1
848,2
849,2
850,1
851,1
852,2
853,2
854,0
855,0
856,1
857,1
858,2
859,2
860,1
861,2
862,1
863,2
864,2
865,0
866,1
867,0
868,1
869,2
870,0
871,0
872,1
873,0
874,0
875,0
876,0
877,1
878,0
879,1
880,2
881,1
882,1
883,0
884,1
885,2
886,1
887,1
888,2
889,0
890,1
891,1
892,0
893,0
894,0
895,1
896,1
897,1
898,1
899,2
900,0
901,0
902,1
903,1
904,1
905,0
906,0
907,1
908,2
909,2
910,0
911,0
912,0
913,0
914,1
915,1
916,0
917,1
918,0
919,1
920,2
921,1
922,0
923,1
924,0
925,1
926,1
927,1
928,1
929,2
930,0
931,1
932,2
933,0
934,2
935,0
936,1
937,2
938,0
939,2
940,0
941,2
942,2
943,0
944,2
945,2
946,1
947,1
948,0
949,0
950,0
951,0
952,0
953,0
954,0
955,1
956,2
957,1
958,1
959,2
960,0
961,0
962,0
963,0
964,0
965,1
966,2
967,2
968,2
969,0
970,1
971,0
972,1
973,2
974,2
975,1
976,2
977,0
978,1
979,2
980,1
981,0
982,2
983,0
984,1
985,2
986,1
987,1
988,1
989,0
990,1
991,0
992,2
993,2
994,1
995,1
996,0
997,1
998,0
999,2
1000,2
1001,0
1002,2
1003,0
1004,2
1005,0
1006,0
1007,1
1008,2
1009,0
1010,2
1011,0
1012,0
1013,0
1014,1
1015,1
1016,1
1017,2
1018,0
1019,0
1020,0
1021,1
1022,2
1023,2
1024,1
1025,0
1026,1
1027,1
1028,1
1029,2
1030,1
1031,1
1032,1
1033,2
1034,1
1035,2
1036,1
1037,1
1038,1
1039,1
1040,0
1041,1
1042,2
1043,1
1044,2
1045,2
1046,0
1047,2
1048,2
1049,1
1050,0
1051,0
1052,0
1053,2
1054,1
1055,0
1056,1
1057,2
1058,2
1059,2
1060,0
1061,0
1062,0
1063,1
1064,0
1065,0
1066,0
1067,1
1068,2
1069,1
1070,0
1071,0
1072,0
1073,1
1074,1
1075,0
1076,0
1077,1
1078,2
1079,0
1080,1
1081,1
1082,1
1083,2
1084,1
1085,2
1086,2
1087,0
1088,1
1089,0
1090,1
1091,0
1092,1
1093,1
1094,1
1095,1
1096,2
1097,0
1098,0
1099,2
1100,1
1101,0
1102,1
1103,1
1104,0
1105,2
1106,0
1107,2
1108,0
1109,0
1110,1
1111,0
1112,0
1113,2
1114,0
1115,1
1116,1
1117,0
1118,0
1119,0
1120,1
1121,1
1122,0
1123,1
1124,0
1125,1
1126,1
1127,0
1128,0
1129,1
1130,1
1131,1
1132,1
1133,1
1134,2
1135,1
1136,0
1137,1
1138,2
1139,0
1140,0
1141,0
1142,0
1143,1
1144,2
1145,2
1146,0
1147,2
1148,2
1149,1
1150,0
1151,1
1152,0
1153,2
1154,1
1155,2
1156,0
1157,2
1158,1
1159,1
1160,2
1161,2
1162,2
1163,2
1164,1
1165,0
1166,0
1167,1
1168,2
1169,1
1170,0
1171,2
1172,1
1173,0
1174,2
1175,0
1176,1
1177,2
1178,1
1179,1
1180,2
1181,0
1182,1
1183,0
1184,2
1185,1
1186,0
1187,0
1188,0
1189,1
1190,1
1191,1
1192,0
1193,2
1194,1
1195,1
1196,2
1197,1
1198,1
1199,1
1200,1
1201,1
1202,2
1203,0
1204,2
1205,2
1206,0
1207,1
1208,1
1209,0
1210,1
1211,2
1212,1
1213,0
1214,2
1215,2
1216,0
1217,1
1218,2
1219,2
1220,1
1221,0
1222,1
1223,0
1224,0
1225,0
1226,1
1227,2
1228,0
1229,0
1230,1
1231,0
1232,0
1233,1
1234,1
1235,2
1236,2
1237,0
1238,0
1239,2
1240,0
1241,1
1242,2
1243,2
1244,1
1245,1
1246,0
1247,1
1248,0
1249,0
1250,0
1251,1
1252,0
1253,2
1254,1
1255,2
1256,0
1257,2
1258,1
1259,1
1260,0
1261,1
1262,2
1263,1
1264,1
1265,0
1266,2
1267,1
1268,0
1269,1
1270,1
1271,1
1272,1
1273,2
1274,1
1275,2
1276,2
1277,0
1278,0
1279,0
1280,1
1281,2
1282,1
1283,1
1284,2
1285,0
1286,1
1287,1
1288,0
1289,2
1290,1
1291,1
1292,1
1293,0
1294,2
1295,1
1296,0
1297,0
1298,2
1299,0
1300,2
1301,1
1302,2
1303,0
1304,2
1305,2
1306,2
1307,0
1308,0
1309,1
1310,0
1311,2
1312,2
1313,0
1314,2
1315,0
1316,1
1317,0
1318,0
1319,1
1320,1
1321,0
1322,2
1323,1
1324,1
1325,1
1326,1
1327,2
1328,2
1329,2
1330,1
1331,1
1332,2
1333,0
1334,1
1335,0
1336,1
1337,1
1338,1
1339,1
1340,1
1341,2
1342,1
1343,1
1344,2
1345,0
1346,0
1347,2
1348,2
1349,1
1350,1
1351,2
1352,0
1353,2
1354,0
1355,0
1356,0
1357,2
1358,0
1359,1
1360,0
1361,2
1362,2
1363,2
1364,0
1365,0
1366,1
1367,0
1368,0
1369,2
1370,0
1371,1
1372,0
1373,1
1374,0
1375,0
1376,0
1377,2
1378,2
1379,2
1380,0
1381,2
1382,2
1383,1
1384,1
1385,2
1386,2
1387,0
1388,0
1389,0
1390,1
1391,1
1392,2
1393,2
1394,0
1395,0
1396,0
1397,1
1398,0
1399,2
1400,2
1401,2
1402,0
1403,2
1404,0
1405,0
1406,2
1407,0
1408,1
1409,1
1410,1
1411,2
1412,0
1413,0
1414,0
1415,2
1416,0
1417,0
1418,0
1419,1
1420,2
1421,1
1422,1
1423,0
1424,1
1425,0
1426,2
1427,1
1428,1
1429,0
1430,0
1431,2
1432,0
1433,2
1434,2
1435,0
1436,0
1437,0
1438,1
1439,0
1440,1
1441,1
1442,1
1443,2
1444,0
1445,0
1446,2
1447,0
1448,1
1449,2
1450,2
1451,2
1452,0
1453,2
1454,0
1455,0
1456,1
1457,1
1458,1
1459,2
1460,1
1461,1
1462,2
1463,1
1464,1
1465,1
1466,2
1467,1
1468,1
1469,1
1470,2
1471,0
1472,1
1473,0
1474,2
1475,0
1476,0
1477,0
1478,2
1479,1
1480,0
1481,2
1482,1
1483,0
1484,1
1485,0
1486,0
1487,0
1488,0
1489,2
1490,1
1491,1
1492,0
1493,1
1494,0
1495,2
1496,1
1497,0
1498,0
1499,0
