,cluster
813,0
814,2
815,2
816,1
817,1
818,1
819,1
820,1
821,1
822,2
823,0
824,0
825,1
826,2
827,0
828,1
829,2
830,1
831,2
832,1
833,1
834,1
835,0
836,2
837,1
838,0
839,1
840,0
841,2
842,1
843,0
844,2
845,1
846,1
847,1
848,1
849,1
850,1
851,1
852,1
853,1
854,0
855,2
856,1
857,1
858,1
859,2
860,1
861,2
862,1
863,2
864,1
865,2
866,1
867,2
868,1
869,1
870,2
871,2
872,1
873,2
874,0
875,0
876,0
877,1
878,0
879,1
880,1
881,1
882,1
883,0
884,1
885,1
886,1
887,1
888,1
889,2
890,1
891,1
892,0
893,0
894,2
895,1
896,1
897,1
898,1
899,1
900,0
901,2
902,1
903,1
904,1
905,2
906,0
907,1
908,1
909,1
910,2
911,0
912,0
913,2
914,1
915,1
916,2
917,1
918,2
919,1
920,1
921,1
922,0
923,1
924,0
925,1
926,1
927,1
928,1
929,1
930,2
931,1
932,2
933,0
934,1
935,2
936,1
937,1
938,2
939,1
940,2
941,1
942,1
943,0
944,1
945,1
946,1
947,1
948,2
949,2
950,2
951,0
952,0
953,0
954,2
955,1
956,1
957,1
958,1
959,1
960,2
961,2
962,2
963,2
964,0
965,1
966,1
967,2
968,2
969,2
970,1
971,0
972,1
973,1
974,1
975,1
976,1
977,0
978,1
979,1
980,1
981,0
982,1
983,0
984,1
985,1
986,1
987,1
988,1
989,0
990,1
991,0
992,2
993,2
994,1
995,1
996,0
997,1
998,2
999,1
1000,1
1001,0
1002,1
1003,0
1004,1
1005,0
1006,0
1007,1
1008,1
1009,0
1010,1
1011,2
1012,2
1013,2
1014,1
1015,1
1016,1
1017,1
1018,0
1019,2
1020,2
1021,1
1022,1
1023,1
1024,1
1025,0
1026,1
1027,1
1028,1
1029,1
1030,1
1031,1
1032,1
1033,1
1034,1
1035,1
1036,1
1037,1
1038,1
1039,1
1040,0
1041,1
1042,1
1043,1
1044,1
1045,1
1046,2
1047,1
1048,1
1049,1
1050,2
1051,0
1052,0
1053,1
1054,1
1055,0
1056,1
1057,1
1058,1
1059,1
1060,0
1061,2
1062,2
1063,1
1064,2
1065,2
1066,0
1067,1
1068,1
1069,1
1070,2
1071,0
1072,2
1073,1
1074,1
1075,0
1076,2
1077,1
1078,1
1079,0
1080,1
1081,1
1082,1
1083,1
1084,1
1085,1
1086,1
1087,2
1088,1
1089,0
1090,1
1091,0
1092,1
1093,1
1094,1
1095,1
1096,1
1097,2
1098,2
1099,2
1100,1
1101,0
1102,1
1103,1
1104,0
1105,1
1106,0
1107,1
1108,2
1109,2
1110,1
1111,2
1112,2
1113,1
1114,0
1115,1
1116,1
1117,0
1118,2
1119,2
1120,1
1121,1
1122,2
1123,1
1124,2
1125,1
1126,1
1127,0
1128,0
1129,1
1130,1
1131,1
1132,1
1133,1
1134,1
1135,1
1136,0
1137,1
1138,1
1139,2
1140,0
1141,0
1142,2
1143,1
1144,1
1145,1
1146,2
1147,1
1148,1
1149,1
1150,2
1151,1
1152,2
1153,1
1154,1
1155,2
1156,0
1157,1
1158,1
1159,1
1160,2
1161,1
1162,1
1163,1
1164,1
1165,0
1166,2
1167,1
1168,1
1169,1
1170,2
1171,1
1172,1
1173,0
1174,1
1175,0
1176,1
1177,1
1178,1
1179,1
1180,1
1181,2
1182,1
1183,2
1184,1
1185,1
1186,2
1187,2
1188,0
1189,1
1190,1
1191,1
1192,2
1193,1
1194,1
1195,1
1196,1
1197,1
1198,1
1199,1
1200,1
1201,1
1202,1
1203,0
1204,1
1205,1
1206,2
1207,1
1208,1
1209,2
1210,1
1211,1
1212,1
1213,0
1214,1
1215,1
1216,0
1217,1
1218,1
1219,1
1220,1
1221,2
1222,1
1223,0
1224,2
1225,0
1226,1
1227,2
1228,2
1229,2
1230,1
1231,0
1232,2
1233,1
1234,1
1235,1
1236,1
1237,0
1238,2
1239,1
1240,2
1241,1
1242,1
1243,1
1244,1
1245,1
1246,2
1247,1
1248,2
1249,2
1250,2
1251,1
1252,0
1253,2
1254,1
1255,1
1256,0
1257,1
1258,1
1259,1
1260,2
1261,1
1262,1
1263,1
1264,1
1265,0
1266,1
1267,1
1268,0
1269,1
1270,1
1271,1
1272,1
1273,1
1274,1
1275,1
1276,1
1277,2
1278,2
1279,2
1280,1
1281,2
1282,1
1283,1
1284,2
1285,2
1286,1
1287,1
1288,2
1289,1
1290,1
1291,1
1292,1
1293,0
1294,2
1295,1
1296,2
1297,2
1298,1
1299,2
1300,1
1301,1
1302,1
1303,2
1304,1
1305,1
1306,1
1307,2
1308,0
1309,1
1310,2
1311,1
1312,1
1313,0
1314,1
1315,2
1316,1
1317,0
1318,0
1319,1
1320,1
1321,2
1322,1
1323,1
1324,1
1325,1
1326,1
1327,1
1328,2
1329,1
1330,1
1331,1
1332,1
1333,2
1334,1
1335,2
1336,1
1337,1
1338,1
1339,1
1340,1
1341,1
1342,1
1343,1
1344,1
1345,2
1346,2
1347,1
1348,1
1349,1
1350,1
1351,1
1352,0
1353,1
1354,2
1355,0
1356,2
1357,1
1358,0
1359,1
1360,2
1361,1
1362,1
1363,1
1364,0
1365,2
1366,1
1367,2
1368,0
1369,1
1370,0
1371,1
1372,0
1373,1
1374,0
1375,0
1376,0
1377,1
1378,2
1379,1
1380,2
1381,1
1382,1
1383,1
1384,1
1385,1
1386,2
1387,2
1388,2
1389,0
1390,1
1391,1
1392,1
1393,1
1394,2
1395,0
1396,0
1397,1
1398,0
1399,1
1400,1
1401,1
1402,2
1403,1
1404,2
1405,0
1406,1
1407,2
1408,1
1409,1
1410,1
1411,1
1412,0
1413,0
1414,2
1415,1
1416,0
1417,2
1418,2
1419,1
1420,1
1421,1
1422,1
1423,0
1424,1
1425,2
1426,1
1427,1
1428,1
1429,0
1430,2
1431,1
1432,0
1433,1
1434,1
1435,2
1436,2
1437,2
1438,1
1439,2
1440,1
1441,1
1442,1
1443,1
1444,0
1445,2
1446,1
1447,2
1448,1
1449,1
1450,1
1451,1
1452,2
1453,1
1454,2
1455,2
1456,1
1457,1
1458,1
1459,1
1460,1
1461,1
1462,1
1463,1
1464,1
1465,1
1466,1
1467,1
1468,1
1469,1
1470,1
1471,2
1472,1
1473,0
1474,1
1475,0
1476,2
1477,2
1478,1
1479,1
1480,0
1481,1
1482,1
1483,2
1484,1
1485,0
1486,2
1487,0
1488,2
1489,1
1490,1
1491,1
1492,2
1493,1
1494,0
1495,2
1496,1
1497,0
1498,2
1499,2
